WD100,Actual,A,B,C,D,E,F,G,H
Annual Average Total Horizontal Radiation Absolute Errors,0,-0.41859801347185055,-3.9585686823893127,-0.4151038636329645,-0.21489268975078346,-0.6266569515787239,-0.085959346936761,-0.3843216813493342,-0.5260173420274867
Annual Average Diffuse Horizontal Radiation Values,52.706473341705674,52.35626213038018,46.74590699984038,52.630409823278086,52.62393103319625,52.67947899223204,52.48981225421908,52.61566150683743,52.622658024697536
Annual Average Diffuse Horizontal Radiation Absolute Errors,0,-0.3502112113254938,-5.960566341865295,-0.0760635184275884,-0.08254230850942434,-0.02699434947363244,-0.2166610874865924,-0.09081183486824784,-0.08381531700813838
Annual Average Humidity Ratio Values,N/A,0.0018643889713437604,0.001865571872852383,0.0018554652490581128,N/A,0.0018798607425107648,0.0018793774551082545,0.0018795273592196687,0.0018701021189349604
Annual Average Wet Bulb Temperature Values,N/A,-12.289633519808199,-12.290537413027288,-12.283425598145982,-12.03454767248365,-12.27537237380907,-12.263886047411539,-12.264245124689314,-12.238602479189737
Annual Average Sky Temperature Values,N/A,-37.44660349354949,-23.511475887388258,-25.02084002740019,-24.94781616225278,-25.034953680963575,-24.95409388548102,-25.01485929186278,-24.185083159624725
Annual Average Horizontal Beam Radiation Values,N/A,28.6777029341249,30.748088726046497,28.407049391066057,28.61214122377757,N/A,28.87679147682109,28.452579889790243,28.303887711251644
Annual Average South 90 Total Radiation Values,N/A,76.40358054572441,62.59074508234161,76.04101935423932,74.4039971076021,72.4139708337616,75.25238433042075,74.24142296140704,75.33155199477733
Annual Average South 90 Beam Radiation Values,N/A,39.196868249800204,39.21779366124503,38.2298652108583,39.345769728757425,39.84146066880393,40.08408684983424,39.230511038824766,39.61776087016083
Annual Average South 90 Diffuse Radiation Values,N/A,37.20671640598241,23.37295132889982,37.81115414338078,35.055630286104666,32.57251017673549,35.16829748058651,35.010911922581954,35.71379112461712
Annual Average East 90 Total Radiation Values,N/A,57.261861856376306,33.44052538763948,52.09551683651912,50.81324478780019,48.61433962259254,51.05942780155957,50.65364920909077,51.20137532607554
Annual Average East 90 Beam Radiation Values,N/A,23.51979620961297,10.06757391904623,20.66354306496173,21.417198148836,21.549874894531843,21.725637465354254,21.311937701406734,21.56646433564029
Annual Average East 90 Diffuse Radiation Values,N/A,33.74206907181185,23.37295132889982,31.431973771557203,29.393418728651774,27.064464752787305,29.333790336205322,29.341711507683982,29.63491099043516
Annual Average North 90 Total Radiation Values,N/A,31.699615481219315,38.32307697698842,30.251708486772493,29.15700321005434,27.378895494055413,28.639606357466203,29.015098881169337,29.25410541649267
Annual Average North 90 Beam Radiation Values,N/A,5.146490010275145,14.950126324607437,4.657347261975074,5.351803584203637,5.324614735641894,4.999746230458984,5.237115327854671,5.4123188427154805
Annual Average North 90 Diffuse Radiation Values,N/A,26.553125699280738,23.37295132889982,25.594361224797435,23.802643598550734,22.054280751309115,23.63986012700722,23.777983553314762,23.84178657377706
Annual Average West 90 Total Radiation Values,N/A,50.68765201507021,76.23562387505909,53.61979259375163,52.24713114070424,49.832084431639835,52.34988309887904,52.1036699677064,52.68667062542574
Annual Average West 90 Beam Radiation Values,N/A,19.69440061650873,52.862672897271054,21.615944357794888,22.376843201803375,22.533189052339864,22.568674366831857,22.28020244981953,22.533549068608114
Annual Average West 90 Diffuse Radiation Values,N/A,30.993247402671535,23.37295132889982,32.00384823595677,29.867600648827988,27.298895393757853,29.78120873204718,29.82346751788628,30.153121556817702
Annual Average 45 East 90 Total Radiation Values,N/A,71.92176721086882,45.344333574547875,68.22579865315318,66.68742332160853,64.63553651404044,67.35643847303001,66.52337821427426,67.41698955152526
Annual Average 45 East 90 Beam Radiation Values,N/A,35.10631887201735,21.97138239492096,32.48930369126081,33.45205499309445,33.80481081399209,34.064347839006686,33.33720393586674,33.681877461034524
Annual Average 45 East 90 Diffuse Radiation Values,N/A,36.81545621646307,23.37295132889982,35.73649496189248,33.23275412229828,30.830725687762964,33.29209063402331,33.1861742784075,33.7351120904904
Annual Average 45 West 90 Total Radiation Values,N/A,67.77464756250714,77.5109420888296,70.28137292003194,68.67786691827352,66.38948054321014,69.32850095344101,68.52354775465776,69.4460301073387
Annual Average 45 West 90 Beam Radiation Values,N/A,32.8237165201507,54.1379907988002,33.940764381794025,34.8940440876811,35.279373236738095,35.48570018723619,34.78987945728096,35.12398472361975
Annual Average 45 West 90 Radiation Values,N/A,34.95093834912661,23.37295132889982,36.340608538238065,33.78134563575299,31.110107283028842,33.842800766204824,33.73366829737652,34.322045383719505
Annual Average East 30 Total Radiation Values,N/A,81.00514099783081,62.3223398628621,77.66425726873841,77.08353289026631,76.01981746711019,77.30957178949659,76.90825278014646,77.08371203231488
Annual Average East 30 Beam Radiation Values,N/A,29.04631419111771,18.707814579156608,27.068766340124547,27.509943575082687,27.262409257409917,27.843537437413985,27.358463765114433,27.38486281574833
Annual Average East 30 Diffuse Radiation Values,N/A,51.958831373444454,43.61452575595752,50.59549092861386,49.57103104811507,48.75740821002185,49.46603435208258,49.54978901503273,49.69884921656709
Annual Average South 30 Total Radiation Values,N/A,98.48242482018496,87.38123521169256,98.55147195832858,97.7895131539962,96.44450017185291,98.45001653230634,97.60410570394123,98.03954425197705
Annual Average South 30 Beam Radiation Values,N/A,42.81379495376185,43.76671029041921,42.39838453485393,43.04514551796558,42.94631450815944,43.69472689592802,42.89220869998665,42.94974646568541
Annual Average South 30 Diffuse Radiation Values,N/A,55.6686348898276,43.61452575595752,56.153087423474645,54.741872138376344,53.49818565102306,54.75528963637833,54.71189700395531,55.08979778629144
Annual Average West 30 Total Radiation Values,N/A,76.51350211211327,92.33954889869946,79.0751376902074,78.4311197700705,77.1768846259844,78.51254673018907,78.27320542762956,78.4604379953372
Annual Average West 30 Beam Radiation Values,N/A,26.49520630208928,48.72502435116537,27.986376523371238,28.42752190924523,28.197359431011517,28.650034574881364,28.291057707863473,28.30267819863907
Annual Average West 30 Diffuse Radiation Values,N/A,50.01830014841877,43.61452575595752,51.088761166835916,50.001111498962075,48.979525177622385,49.8625121553077,49.98214771976672,50.157759796698265
Jan Average Dry Bulb Temperature Values,-23.769111709286673,-23.769111709286673,-23.763825783035568,-23.769111709286683,-23.764975352538446,-23.76475174591321,-23.76409091333408,-23.76281512605047,-23.764368446745276
Jan Average Dry Bulb Temperature Absolute Errors,0,0.0,0.005285926251104911,-1.0658141036401503e-14,0.004136356748226433,0.004359963373463671,0.005020795952592749,0.00629658323620319,0.0047432625413961205
Jan Average Relative Humidity Values,77.85935397039032,75.69885598923284,75.66431541201739,75.69882941229534,77.86455084123698,77.86453779076328,77.8654083118629,77.86605042016807,77.86473572462265
Jan Average Relative Humidity Absolute Errors,0,-2.1604979811574765,-2.1950385583729286,-2.160524558094977,0.0051968708466603175,0.005183820372963055,0.006054341472577107,0.006696449777749081,0.005381754232331559
Jan Average Dew Point Temperature Values,-26.55309555854643,-26.55309555854643,-26.547619542949402,-26.553186348385946,N/A,-26.548237081575795,-26.54750102684739,-26.546084034066446,-26.266782847229397
Jan Average Dew Point Temperature Absolute Errors,0,0.0,0.00547601559702926,-9.078983951482655e-05,nan,0.0048584769706359054,0.005594531699042449,0.007011524479985098,0.2863127113170343
Jan Average Wind Speed Values,5.300067294751011,5.300067294751011,5.313207634897123,5.300067294750977,5.309230056415823,5.308392586432586,5.310182125387401,5.3070630252102635,5.284572250656548
Jan Average Wind Speed Absolute Errors,0,0.0,0.013140340146112095,-3.375077994860476e-14,0.009162761664812002,0.008325291681575031,0.010114830636390515,0.006995730459252947,-0.015495044094462784
Jan Average Wind Direction Values,105.12113055181696,105.12113055181696,105.20567280548119,102.26446837146703,105.06612194992157,105.12689399591014,105.07337291363278,104.19957983193277,106.38012636651476
Jan Average Wind Direction Absolute Errors,0,0.0,0.08454225366422463,-2.856662180349929,-0.055008601895394804,0.0057634440931764175,-0.047757638184179996,-0.9215507198841948,1.2589958146977978
Jan Average Station Pressure Values,1016.0195154777928,1016.0195154777928,1012.0400000000326,1016.0195154777928,1016.0288137017682,1016.0244327731092,1016.0247563571188,1016.0215126050421,1012.0699999999666
Jan Average Station Pressure Absolute Errors,0,0.0,-3.979515477760174,0.0,0.009298223975406472,0.004917295316431591,0.005240879326038339,0.001997127249296682,-3.9495154778261394
Jan Average Total Cloud Cover Values,3.0403768506056528,0.0,3.048796881301195,N/A,3.048174414909227,3.047853812745639,3.0489526156603555,3.0473949579831934,3.047889802841187
Jan Average Total Cloud Cover Absolute Errors,0,-3.0403768506056528,0.008420030695542202,nan,0.007797564303574145,0.007476962139986387,0.0085757650547027,0.0070181073775406055,0.007512952235534165
Jan Average Opaque Cloud Cover Values,2.218034993270525,0.0,N/A,N/A,2.226752450952749,2.2248775034191226,2.227624061834882,2.2258823529411766,N/A
Jan Average Opaque Cloud Cover Absolute Errors,0,-2.218034993270525,nan,nan,0.008717457682224428,0.006842510148597825,0.009589068564357373,0.007847359670651866,nan
Jan Average Total Horizontal Radiation Values,0.059219380888290714,0.039030955585464336,0.032263733028632884,0.029926960282637947,0.037521679860483916,0.039496052245132064,0.03093167611358057,0.03985269720176748,0.03287546786627563
Jan Average Total Horizontal Radiation Absolute Errors,0,-0.020188425302826378,-0.02695564785965783,-0.029292420605652767,-0.0216977010278068,-0.01972332864315865,-0.028287704774710144,-0.019366683686523237,-0.02634391302201508
Jan Average Diffuse Horizontal Radiation Values,0.03230148048452221,0.02086137281292059,0.032263733028632884,0.027194778279946163,0.02446763064622493,0.03219330306814498,0.01840313640261893,0.022521008403361343,0.02613148864929739
Jan Average Diffuse Horizontal Radiation Absolute Errors,0,-0.011440107671601616,-3.774745588932399e-05,-0.005106702204576045,-0.00783384983829728,-0.00010817741637722533,-0.01389834408190328,-0.009780472081160865,-0.006169991835224816
Jan Average Humidity Ratio Values,N/A,0.0004452436069986541,0.00044621200988036327,0.00044311120524899005,N/A,0.0004535706918354013,0.0004533612002540199,0.00045354607738647216,0.0004431350741135906
Jan Average Wet Bulb Temperature Values,N/A,-24.007671601615076,-24.00540906842303,-24.000829638839065,-23.654057856519167,-24.028370369021633,-24.001958033705648,-23.999766612273877,-23.976574387229952
Jan Average Sky Temperature Values,N/A,-51.85053835800807,-44.8702892754404,-42.48940625841175,-46.350020759492615,-42.480861336844306,-46.34218635596643,-42.468703255742135,-41.77619407278512
Jan Average Horizontal Beam Radiation Values,N/A,0.01816958277254374,0.0,0.0027321820026917896,0.012986824465484662,N/A,0.01252853971096164,0.017331688798406162,0.0067439792169782286
Jan Average South 90 Total Radiation Values,N/A,1.0184481830417227,0.016131860733969616,0.3809869015881562,1.219504227560666,1.373503855108714,1.3463314969998303,1.1831420648139233,1.4462531590131749
Jan Average South 90 Beam Radiation Values,N/A,0.9795370121130552,0.0,0.2818077086825034,1.1429835301785125,1.356040455238158,1.2779553249702094,1.1129442344501241,1.3520906529924321
Jan Average South 90 Diffuse Radiation Values,N/A,0.03891117092866756,0.016131860733969616,0.09917919290565275,0.07642659241345875,0.01746342093253336,0.06837617202962067,0.07019783036379884,0.09416250602074269
Jan Average East 90 Total Radiation Values,N/A,0.0750013458950202,0.016131860733969616,0.04565516067294751,0.09074181469716427,0.12042571886998264,0.10300032425499298,0.08950357749621181,0.14171415947195676
Jan Average East 90 Beam Radiation Values,N/A,0.05823283983849259,0.0,0.020999399624899058,0.0693934607920151,0.10521576595406572,0.08291648862940358,0.06963141906920377,0.11308470169277796
Jan Average East 90 Diffuse Radiation Values,N/A,0.01676850605652759,0.016131860733969616,0.024655761048048456,0.02128112915637491,0.015209953026110385,0.0200838356255894,0.019872158427008058,0.028629457779178795
Jan Average North 90 Total Radiation Values,N/A,0.014024226110363391,0.016131860733969616,0.01933656094212651,0.017248283082819768,0.014740974004028224,0.016236363437398496,0.016098021355061873,0.02197610648515294
Jan Average North 90 Beam Radiation Values,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Average North 90 Diffuse Radiation Values,N/A,0.014024226110363391,0.016131860733969616,0.01933656094212651,0.017127288214615444,0.014740974004028224,0.016236363437398496,0.016098021355061873,0.02197610648515294
Jan Average West 90 Total Radiation Values,N/A,0.08583849259757739,0.016131860733969616,0.043241674266487215,0.09509691366290011,0.11677814789930312,0.09571457187003082,0.08651459290948045,0.1371536033919762
Jan Average West 90 Beam Radiation Values,N/A,0.06863660834454914,0.0,0.0180657105679677,0.07428627063164041,0.10196111631744048,0.07638035967327207,0.06746268863527989,0.10949820157145491
Jan Average West 90 Diffuse Radiation Values,N/A,0.017201884253028262,0.016131860733969616,0.025175963698519512,0.020689648163055446,0.014817030392274135,0.019334212196758738,0.019051904274200487,0.027655401820521272
Jan Average 45 East 90 Total Radiation Values,N/A,0.7218398384925976,0.016131860733969616,0.276768562422611,0.8643492395875642,0.9781106444792588,0.9619074569200735,0.8434363096983306,1.032313352978097
Jan Average 45 East 90 Beam Radiation Values,N/A,0.6852772543741589,0.0,0.2013425732262449,0.8047539238635568,0.961166776078088,0.9082726174474836,0.7885039392585462,0.958605324848333
Jan Average 45 East 90 Diffuse Radiation Values,N/A,0.03656258411843876,0.016131860733969616,0.07542598919636609,0.05944742127670429,0.016943872889049916,0.053634839472589874,0.054932370439783565,0.07370802812976399
Jan Average 45 West 90 Total Radiation Values,N/A,0.736777927321669,0.016131860733969616,0.2733553793808882,0.870424866219987,0.9729522021002128,0.9516038470851678,0.8392092471580505,1.0258704414979052
